Geneid	Length
ENSMMUG00000059584	1482
ENSMMUG00000017851	2133
ENSMMUG00000054071	1551
ENSMMUG00000028733	865
ENSMMUG00000059466	148
ENSMMUG00000019370	555
ENSMMUG00000056719	1707
ENSMMUG00000055669	6833
ENSMMUG00000011589	853
ENSMMUG00000028809	2124
ENSMMUG00000064481	147
ENSMMUG00000006717	708
ENSMMUG00000022305	3945
ENSMMUG00000057605	3278
ENSMMUG00000022934	1016
ENSMMUG00000047027	6446
ENSMMUG00000012938	4470
ENSMMUG00000019372	7065
ENSMMUG00000027588	107
ENSMMUG00000006718	2628
ENSMMUG00000018879	1230
ENSMMUG00000064460	1101
ENSMMUG00000007975	2066
ENSMMUG00000051309	2891
ENSMMUG00000008531	1012
ENSMMUG00000058622	1777
ENSMMUG00000008589	1935
ENSMMUG00000057636	1508
ENSMMUG00000061875	1851
ENSMMUG00000022735	1966
ENSMMUG00000057355	148
ENSMMUG00000021269	567
ENSMMUG00000061700	105
ENSMMUG00000050410	261
ENSMMUG00000046906	549
ENSMMUG00000018672	2970
ENSMMUG00000050313	1212
ENSMMUG00000061186	7132
ENSMMUG00000044099	1915
ENSMMUG00000003162	2706
ENSMMUG00000040273	5642
ENSMMUG00000058928	148
ENSMMUG00000021060	852
ENSMMUG00000002961	3011
ENSMMUG00000011931	1137
ENSMMUG00000056976	3907
ENSMMUG00000022198	5333
ENSMMUG00000008590	909
ENSMMUG00000039283	91
ENSMMUG00000063815	2523
ENSMMUG00000021059	3291
ENSMMUG00000028950	711
ENSMMUG00000000292	1870
ENSMMUG00000064561	1700
ENSMMUG00000062521	2276
ENSMMUG00000028849	2251
ENSMMUG00000065033	148
ENSMMUG00000011205	1776
ENSMMUG00000045966	3572
ENSMMUG00000064704	148
ENSMMUG00000060408	1020
ENSMMUG00000056558	1861
ENSMMUG00000047845	3672
ENSMMUG00000043110	2392
ENSMMUG00000052666	3194
ENSMMUG00000003926	1596
ENSMMUG00000057659	2092
ENSMMUG00000055332	646
ENSMMUG00000003029	3680
ENSMMUG00000013924	2160
ENSMMUG00000037639	5519
ENSMMUG00000004323	5294
ENSMMUG00000056529	4520
ENSMMUG00000050747	2199
ENSMMUG00000015768	2482
ENSMMUG00000038943	7623
ENSMMUG00000055572	149
ENSMMUG00000063199	117
ENSMMUG00000045400	1338
ENSMMUG00000018740	3164
ENSMMUG00000060000	1214
ENSMMUG00000064093	1966
ENSMMUG00000045484	272
ENSMMUG00000060191	2501
ENSMMUG00000012312	1598
ENSMMUG00000012157	2739
ENSMMUG00000013923	5575
ENSMMUG00000051365	1453
ENSMMUG00000015673	1419
ENSMMUG00000054779	142
ENSMMUG00000051803	1751
ENSMMUG00000058263	1416
ENSMMUG00000053961	1313
ENSMMUG00000053041	148
ENSMMUG00000022309	2097
ENSMMUG00000037843	759
ENSMMUG00000028816	498
ENSMMUG00000055388	148
ENSMMUG00000064846	4340
ENSMMUG00000038407	465
ENSMMUG00000052315	889
ENSMMUG00000008041	4683
ENSMMUG00000013477	2053
ENSMMUG00000059643	8829
ENSMMUG00000006010	6111
ENSMMUG00000054056	904
ENSMMUG00000046099	597
ENSMMUG00000059656	1645
ENSMMUG00000050243	71
ENSMMUG00000065278	5584
ENSMMUG00000019376	2119
ENSMMUG00000051543	837
ENSMMUG00000017036	8336
ENSMMUG00000014735	3359
ENSMMUG00000022297	6484
ENSMMUG00000059087	3196
ENSMMUG00000017426	814
ENSMMUG00000019093	1857
ENSMMUG00000022100	6330
ENSMMUG00000005722	3768
ENSMMUG00000009357	6492
ENSMMUG00000017968	3220
ENSMMUG00000045698	5040
ENSMMUG00000009540	5803
ENSMMUG00000021267	1287
ENSMMUG00000021891	1515
ENSMMUG00000064404	1294
ENSMMUG00000046473	1708
ENSMMUG00000059170	149
ENSMMUG00000063831	3671
ENSMMUG00000049601	280
ENSMMUG00000012768	5433
ENSMMUG00000017427	3730
ENSMMUG00000053903	117
ENSMMUG00000053767	1846
ENSMMUG00000059642	753
ENSMMUG00000003047	11110
ENSMMUG00000054658	1164
ENSMMUG00000032241	1545
ENSMMUG00000037794	3121
ENSMMUG00000048215	1754
ENSMMUG00000057067	1406
ENSMMUG00000015513	3187
ENSMMUG00000014419	3103
ENSMMUG00000028753	2257
ENSMMUG00000002407	972
ENSMMUG00000028763	516
ENSMMUG00000049968	7704
ENSMMUG00000016228	1923
ENSMMUG00000021474	3563
ENSMMUG00000017487	1116
ENSMMUG00000064975	1977
ENSMMUG00000004245	417
ENSMMUG00000011317	1726
ENSMMUG00000019328	1746
ENSMMUG00000052007	111
ENSMMUG00000022296	2715
ENSMMUG00000055961	1997
ENSMMUG00000028751	6382
ENSMMUG00000003583	1281
ENSMMUG00000057692	1695
ENSMMUG00000009527	420
ENSMMUG00000005266	3386
ENSMMUG00000009656	1976
ENSMMUG00000061452	1014
ENSMMUG00000019285	3014
ENSMMUG00000062694	1867
ENSMMUG00000005028	3353
ENSMMUG00000003688	4057
ENSMMUG00000054129	1554
ENSMMUG00000003645	1923
ENSMMUG00000042532	507
ENSMMUG00000011612	5213
ENSMMUG00000019286	2484
ENSMMUG00000055527	148
ENSMMUG00000051878	3596
ENSMMUG00000009657	738
ENSMMUG00000058100	148
ENSMMUG00000062800	117
ENSMMUG00000059042	91
ENSMMUG00000033896	91
ENSMMUG00000022726	3117
ENSMMUG00000060497	1371
ENSMMUG00000009698	3195
ENSMMUG00000016231	1294
ENSMMUG00000061458	5847
ENSMMUG00000057628	91
ENSMMUG00000019284	5736
ENSMMUG00000058582	581
ENSMMUG00000016232	3705
ENSMMUG00000006371	777
ENSMMUG00000056925	1971
ENSMMUG00000003439	6445
ENSMMUG00000065175	2484
ENSMMUG00000001991	771
ENSMMUG00000064373	1032
ENSMMUG00000055423	5090
ENSMMUG00000051353	1871
ENSMMUG00000047704	8469
ENSMMUG00000014282	10843
ENSMMUG00000063178	333
ENSMMUG00000018138	1728
ENSMMUG00000064116	1896
ENSMMUG00000056991	1651
ENSMMUG00000008672	1790
ENSMMUG00000012841	1727
ENSMMUG00000023403	2508
ENSMMUG00000065139	5053
ENSMMUG00000017431	4167
ENSMMUG00000016354	3659
ENSMMUG00000038371	2364
ENSMMUG00000024460	133
ENSMMUG00000062732	6140
ENSMMUG00000002413	1336
ENSMMUG00000022104	2113
ENSMMUG00000040317	288
ENSMMUG00000003115	3474
ENSMMUG00000051284	3908
ENSMMUG00000046695	708
ENSMMUG00000050519	866
ENSMMUG00000056220	5361
ENSMMUG00000004405	1872
ENSMMUG00000015608	3548
ENSMMUG00000009701	1704
ENSMMUG00000065035	786
ENSMMUG00000021469	8132
ENSMMUG00000052486	1944
ENSMMUG00000042707	7201
ENSMMUG00000009539	5679
ENSMMUG00000014285	2316
ENSMMUG00000013374	3947
ENSMMUG00000060764	1253
ENSMMUG00000003043	4512
ENSMMUG00000028729	765
ENSMMUG00000063819	705
ENSMMUG00000009704	2136
ENSMMUG00000013597	2266
ENSMMUG00000060814	1705
ENSMMUG00000057142	570
ENSMMUG00000014286	2316
ENSMMUG00000052699	148
ENSMMUG00000013376	2611
ENSMMUG00000005829	1437
ENSMMUG00000050017	1002
ENSMMUG00000022877	6580
ENSMMUG00000022725	1153
ENSMMUG00000000715	3169
ENSMMUG00000010560	390
ENSMMUG00000028800	5579
ENSMMUG00000052896	300
ENSMMUG00000010429	3343
ENSMMUG00000048318	288
ENSMMUG00000004406	3285
ENSMMUG00000017211	3050
ENSMMUG00000005830	2068
ENSMMUG00000059495	447
ENSMMUG00000022041	3864
ENSMMUG00000010426	2391
ENSMMUG00000012793	3439
ENSMMUG00000006121	2158
ENSMMUG00000003045	1621
ENSMMUG00000061396	4471
ENSMMUG00000057146	3221
ENSMMUG00000003117	729
ENSMMUG00000000717	1906
ENSMMUG00000006122	2770
ENSMMUG00000008991	4363
ENSMMUG00000022724	5004
ENSMMUG00000000718	2635
ENSMMUG00000022322	2009
ENSMMUG00000009290	2603
ENSMMUG00000022878	6402
ENSMMUG00000057612	3354
ENSMMUG00000041041	2313
ENSMMUG00000019870	6123
ENSMMUG00000024293	100
ENSMMUG00000011614	2037
ENSMMUG00000059530	3055
ENSMMUG00000009337	597
ENSMMUG00000053678	117
ENSMMUG00000009292	2254
ENSMMUG00000012797	2013
ENSMMUG00000055192	1659
ENSMMUG00000015445	5543
ENSMMUG00000050737	147
ENSMMUG00000000194	4444
ENSMMUG00000016571	3641
ENSMMUG00000049515	657
ENSMMUG00000065068	324
ENSMMUG00000058460	1893
ENSMMUG00000021945	2154
ENSMMUG00000059780	295
ENSMMUG00000011311	675
ENSMMUG00000016450	4867
ENSMMUG00000050122	1276
ENSMMUG00000045335	6547
ENSMMUG00000017970	3423
ENSMMUG00000014430	3760
ENSMMUG00000028905	222
ENSMMUG00000009294	2732
ENSMMUG00000012801	3352
ENSMMUG00000003046	1205
ENSMMUG00000021181	1054
ENSMMUG00000020175	4141
ENSMMUG00000051916	4496
ENSMMUG00000042586	4707
ENSMMUG00000060224	444
ENSMMUG00000014599	3832
ENSMMUG00000011716	5453
ENSMMUG00000021182	4886
ENSMMUG00000060498	3440
ENSMMUG00000005333	2918
ENSMMUG00000057356	1345
ENSMMUG00000032774	85
ENSMMUG00000036758	75
ENSMMUG00000061470	528
ENSMMUG00000050184	954
ENSMMUG00000017217	4624
ENSMMUG00000021965	2346
ENSMMUG00000012802	10485
ENSMMUG00000028728	753
ENSMMUG00000055234	117
ENSMMUG00000063299	6391
ENSMMUG00000018351	2352
ENSMMUG00000051445	1513
ENSMMUG00000005335	1302
ENSMMUG00000011618	1753
ENSMMUG00000043134	2228
ENSMMUG00000003053	11876
ENSMMUG00000005336	6628
ENSMMUG00000059154	4752
ENSMMUG00000012535	680
ENSMMUG00000006169	8447
ENSMMUG00000056577	148
ENSMMUG00000047887	2129
ENSMMUG00000017939	661
ENSMMUG00000048321	1845
ENSMMUG00000016456	2186
ENSMMUG00000040778	793
ENSMMUG00000005723	5306
ENSMMUG00000054339	840
ENSMMUG00000043963	2689
ENSMMUG00000043304	2410
ENSMMUG00000048701	70
ENSMMUG00000023357	2448
ENSMMUG00000011622	6381
ENSMMUG00000065082	148
ENSMMUG00000028798	3670
ENSMMUG00000062833	1219
ENSMMUG00000028948	753
ENSMMUG00000000195	777
ENSMMUG00000016574	1770
ENSMMUG00000003056	3136
ENSMMUG00000063663	148
ENSMMUG00000061262	2557
ENSMMUG00000014604	6312
ENSMMUG00000061589	2664
ENSMMUG00000001193	3078
ENSMMUG00000055035	3388
ENSMMUG00000012174	8288
ENSMMUG00000019025	1428
ENSMMUG00000000196	2292
ENSMMUG00000009674	792
ENSMMUG00000017400	7081
ENSMMUG00000056903	148
ENSMMUG00000036280	69
ENSMMUG00000039983	618
ENSMMUG00000062811	117
ENSMMUG00000028727	834
ENSMMUG00000053887	106
ENSMMUG00000057816	148
ENSMMUG00000052841	5564
ENSMMUG00000010653	2465
ENSMMUG00000028947	783
ENSMMUG00000064268	1788
ENSMMUG00000056049	72
ENSMMUG00000061505	1445
ENSMMUG00000011790	7950
ENSMMUG00000064856	804
ENSMMUG00000041442	6968
ENSMMUG00000022207	2710
ENSMMUG00000005339	2502
ENSMMUG00000003060	3453
ENSMMUG00000065254	2405
ENSMMUG00000011715	1302
ENSMMUG00000064898	5369
ENSMMUG00000059371	2706
ENSMMUG00000000198	3672
ENSMMUG00000009677	3551
ENSMMUG00000044243	6083
ENSMMUG00000030424	1122
ENSMMUG00000022938	2755
ENSMMUG00000022463	7196
ENSMMUG00000055163	72
ENSMMUG00000009486	1704
ENSMMUG00000053843	72
ENSMMUG00000003815	7090
ENSMMUG00000005727	7214
ENSMMUG00000051515	117
ENSMMUG00000010824	1255
ENSMMUG00000016578	6106
ENSMMUG00000050123	1799
ENSMMUG00000043611	1911
ENSMMUG00000038989	1700
ENSMMUG00000018096	5136
ENSMMUG00000063498	3858
ENSMMUG00000010826	4566
ENSMMUG00000020493	2291
ENSMMUG00000028718	2521
ENSMMUG00000058493	107
ENSMMUG00000016577	960
ENSMMUG00000047370	4106
ENSMMUG00000020495	6327
ENSMMUG00000021183	2264
ENSMMUG00000048694	5330
ENSMMUG00000053242	7341
ENSMMUG00000028122	109
ENSMMUG00000058115	2790
ENSMMUG00000043342	2531
ENSMMUG00000064399	117
ENSMMUG00000019031	3252
ENSMMUG00000064983	4752
ENSMMUG00000060598	290
ENSMMUG00000064340	117
ENSMMUG00000036133	104
ENSMMUG00000011402	5072
ENSMMUG00000062193	148
ENSMMUG00000019032	3045
ENSMMUG00000005728	2510
ENSMMUG00000007653	2057
ENSMMUG00000016505	2201
ENSMMUG00000023530	3000
ENSMMUG00000061725	148
ENSMMUG00000022872	3303
ENSMMUG00000053206	5112
ENSMMUG00000048020	289
ENSMMUG00000005729	3489
ENSMMUG00000009014	2913
ENSMMUG00000064347	1227
ENSMMUG00000023531	4997
ENSMMUG00000028717	3150
ENSMMUG00000020498	3101
ENSMMUG00000011403	4616
ENSMMUG00000028931	6573
ENSMMUG00000013671	3986
ENSMMUG00000020503	3155
ENSMMUG00000052024	735
ENSMMUG00000020504	2547
ENSMMUG00000064378	1813
ENSMMUG00000026951	110
ENSMMUG00000017906	2323
ENSMMUG00000015369	5471
ENSMMUG00000002328	2466
ENSMMUG00000056843	300
ENSMMUG00000020505	2632
ENSMMUG00000020520	11924
ENSMMUG00000012172	1120
ENSMMUG00000022875	2032
ENSMMUG00000058680	1108
ENSMMUG00000006936	1401
ENSMMUG00000054266	117
ENSMMUG00000055621	1179
ENSMMUG00000064590	648
ENSMMUG00000008137	4357
ENSMMUG00000053707	1696
ENSMMUG00000006027	3048
ENSMMUG00000044329	3622
ENSMMUG00000032809	87
ENSMMUG00000021611	1377
ENSMMUG00000012171	2840
ENSMMUG00000021111	3524
ENSMMUG00000006937	1513
ENSMMUG00000061372	1496
ENSMMUG00000022459	1321
ENSMMUG00000006124	1456
ENSMMUG00000012170	3467
ENSMMUG00000006940	2141
ENSMMUG00000009587	2934
ENSMMUG00000044652	8712
ENSMMUG00000009017	7474
ENSMMUG00000050537	148
ENSMMUG00000062413	3758
ENSMMUG00000055758	100
ENSMMUG00000006128	2005
ENSMMUG00000021360	3037
ENSMMUG00000023303	5362
ENSMMUG00000049025	1929
ENSMMUG00000058342	2413
ENSMMUG00000022487	1155
ENSMMUG00000051573	3565
ENSMMUG00000006586	1062
ENSMMUG00000002964	1782
ENSMMUG00000001219	6165
ENSMMUG00000016085	3940
ENSMMUG00000062017	2112
ENSMMUG00000014932	8370
ENSMMUG00000002965	3023
ENSMMUG00000052731	3811
ENSMMUG00000051431	1033
ENSMMUG00000028930	3281
ENSMMUG00000012764	3018
ENSMMUG00000064485	522
ENSMMUG00000020616	2594
ENSMMUG00000016457	6983
ENSMMUG00000014896	4252
ENSMMUG00000054512	1254
ENSMMUG00000058546	98
ENSMMUG00000056677	148
ENSMMUG00000050251	546
ENSMMUG00000009988	3926
ENSMMUG00000028716	5664
ENSMMUG00000009672	2821
ENSMMUG00000021892	1773
ENSMMUG00000009343	816
ENSMMUG00000049066	301
ENSMMUG00000040746	2775
ENSMMUG00000056164	2731
ENSMMUG00000044080	6481
ENSMMUG00000018932	9507
ENSMMUG00000056461	5277
ENSMMUG00000056802	555
ENSMMUG00000038354	2610
ENSMMUG00000014032	3988
ENSMMUG00000050415	1983
ENSMMUG00000052278	1916
ENSMMUG00000060102	1266
ENSMMUG00000043536	120
ENSMMUG00000005424	3416
ENSMMUG00000048355	600
ENSMMUG00000021629	7656
ENSMMUG00000042364	939
ENSMMUG00000001917	6276
ENSMMUG00000059073	561
ENSMMUG00000015900	1222
ENSMMUG00000006540	3276
ENSMMUG00000064204	3896
ENSMMUG00000028715	528
ENSMMUG00000014897	5697
ENSMMUG00000015901	2182
ENSMMUG00000006509	6956
ENSMMUG00000021631	1413
ENSMMUG00000020617	2452
ENSMMUG00000063148	1252
ENSMMUG00000063611	3430
ENSMMUG00000006542	1949
ENSMMUG00000016507	1110
ENSMMUG00000056909	3557
ENSMMUG00000059420	148
ENSMMUG00000006544	2309
ENSMMUG00000042351	2174
ENSMMUG00000052806	1829
ENSMMUG00000006511	3251
ENSMMUG00000010614	4355
ENSMMUG00000003110	4882
ENSMMUG00000053819	334
ENSMMUG00000020618	2850
ENSMMUG00000020653	3198
ENSMMUG00000012704	1791
ENSMMUG00000006590	2513
ENSMMUG00000061632	8094
ENSMMUG00000059739	148
ENSMMUG00000064682	666
ENSMMUG00000060289	1985
ENSMMUG00000056644	1158
ENSMMUG00000056347	2896
ENSMMUG00000053889	963
ENSMMUG00000052201	2913
ENSMMUG00000050032	930
ENSMMUG00000063342	1404
ENSMMUG00000015428	4288
ENSMMUG00000023286	3478
ENSMMUG00000064639	960
ENSMMUG00000054579	6490
ENSMMUG00000005014	4846
ENSMMUG00000058217	969
ENSMMUG00000059377	963
ENSMMUG00000001735	4062
ENSMMUG00000052665	2109
ENSMMUG00000056409	4478
ENSMMUG00000004673	1077
ENSMMUG00000053700	1983
ENSMMUG00000011178	3144
ENSMMUG00000015438	4495
ENSMMUG00000016614	2343
ENSMMUG00000019680	2354
ENSMMUG00000006773	4356
ENSMMUG00000013758	1500
ENSMMUG00000049820	2171
ENSMMUG00000037847	271
ENSMMUG00000008103	417
ENSMMUG00000053457	726
ENSMMUG00000039195	3975
ENSMMUG00000004085	2223
ENSMMUG00000006774	1473
ENSMMUG00000023290	1424
ENSMMUG00000053220	1068
ENSMMUG00000064233	1568
ENSMMUG00000007726	2270
ENSMMUG00000008741	2635
ENSMMUG00000059247	1053
ENSMMUG00000056147	1445
ENSMMUG00000004804	1986
ENSMMUG00000052371	878
ENSMMUG00000015273	708
ENSMMUG00000003111	4772
ENSMMUG00000057532	5339
ENSMMUG00000016695	3823
ENSMMUG00000004808	2532
ENSMMUG00000022765	2180
ENSMMUG00000023291	4120
ENSMMUG00000007729	2673
ENSMMUG00000028895	380
ENSMMUG00000001473	1575
ENSMMUG00000016699	2604
ENSMMUG00000004805	2670
ENSMMUG00000032667	115
ENSMMUG00000008742	988
ENSMMUG00000056951	148
ENSMMUG00000065079	1227
ENSMMUG00000041352	5825
ENSMMUG00000000698	2434
ENSMMUG00000004810	5930
ENSMMUG00000063797	357
ENSMMUG00000022767	7431
ENSMMUG00000044928	735
ENSMMUG00000016122	6461
ENSMMUG00000020229	327
ENSMMUG00000050846	1360
ENSMMUG00000059015	148
ENSMMUG00000000215	3474
ENSMMUG00000010225	2083
ENSMMUG00000062449	1551
ENSMMUG00000053016	149
ENSMMUG00000061307	117
ENSMMUG00000059305	1691
ENSMMUG00000058741	1479
ENSMMUG00000058441	149
ENSMMUG00000002846	3921
ENSMMUG00000005218	3095
ENSMMUG00000004811	3411
ENSMMUG00000060731	1307
ENSMMUG00000008686	2792
ENSMMUG00000025560	66
ENSMMUG00000043959	2486
ENSMMUG00000011018	2472
ENSMMUG00000025583	104
ENSMMUG00000018806	2193
ENSMMUG00000002847	3972
ENSMMUG00000046883	2761
ENSMMUG00000023293	2601
ENSMMUG00000000217	3168
ENSMMUG00000057004	148
ENSMMUG00000018808	2284
ENSMMUG00000013637	7275
ENSMMUG00000035709	62
ENSMMUG00000001476	497
ENSMMUG00000011951	2526
ENSMMUG00000063320	4618
ENSMMUG00000019918	4739
ENSMMUG00000000218	534
ENSMMUG00000011953	1276
ENSMMUG00000029506	3488
ENSMMUG00000003190	1542
ENSMMUG00000061795	2107
ENSMMUG00000005827	3748
ENSMMUG00000016593	1863
ENSMMUG00000019564	3038
ENSMMUG00000053552	1124
ENSMMUG00000023294	2657
ENSMMUG00000052039	117
ENSMMUG00000053125	861
ENSMMUG00000047855	759
ENSMMUG00000003744	3932
ENSMMUG00000053747	1698
ENSMMUG00000016539	6025
ENSMMUG00000007988	3399
ENSMMUG00000042912	300
ENSMMUG00000063002	1725
ENSMMUG00000050739	1218
ENSMMUG00000019954	1812
ENSMMUG00000064675	148
ENSMMUG00000019665	7319
ENSMMUG00000060522	1909
ENSMMUG00000055419	147
ENSMMUG00000014247	3862
ENSMMUG00000013747	6363
ENSMMUG00000028711	3781
ENSMMUG00000019955	2090
ENSMMUG00000061156	148
ENSMMUG00000021384	1808
ENSMMUG00000014673	7444
ENSMMUG00000049496	1610
ENSMMUG00000006620	3331
ENSMMUG00000016749	3135
ENSMMUG00000019668	3902
ENSMMUG00000028928	5964
ENSMMUG00000059725	5762
ENSMMUG00000021382	5643
ENSMMUG00000028920	2978
ENSMMUG00000011265	2072
ENSMMUG00000009935	3096
ENSMMUG00000020705	1846
ENSMMUG00000041188	318
ENSMMUG00000020707	3108
ENSMMUG00000019669	4024
ENSMMUG00000057564	117
ENSMMUG00000028710	4953
ENSMMUG00000053725	1457
ENSMMUG00000028882	1389
ENSMMUG00000054609	1232
ENSMMUG00000031027	4171
ENSMMUG00000016821	3916
ENSMMUG00000002974	2011
ENSMMUG00000061373	2545
ENSMMUG00000062848	5856
ENSMMUG00000058031	594
ENSMMUG00000050702	2611
ENSMMUG00000049584	1850
ENSMMUG00000052661	148
ENSMMUG00000010100	1632
ENSMMUG00000050283	1667
ENSMMUG00000016665	918
ENSMMUG00000052684	1600
ENSMMUG00000010984	3770
ENSMMUG00000018367	1993
ENSMMUG00000051452	3579
ENSMMUG00000064470	148
ENSMMUG00000022338	5066
ENSMMUG00000015660	1068
ENSMMUG00000028927	2296
ENSMMUG00000011963	6144
ENSMMUG00000045860	921
ENSMMUG00000064610	3618
ENSMMUG00000014677	3797
ENSMMUG00000049858	148
ENSMMUG00000059349	148
ENSMMUG00000057212	148
ENSMMUG00000000818	1417
ENSMMUG00000060174	148
ENSMMUG00000017498	5954
ENSMMUG00000018368	7446
ENSMMUG00000015663	4440
ENSMMUG00000049311	1209
ENSMMUG00000054092	1380
ENSMMUG00000000268	6594
ENSMMUG00000019965	585
ENSMMUG00000002545	1482
ENSMMUG00000064562	1001
ENSMMUG00000064532	42234
ENSMMUG00000017984	2534
ENSMMUG00000062406	148
ENSMMUG00000000271	1902
ENSMMUG00000011964	3811
ENSMMUG00000028863	2930
ENSMMUG00000059812	1269
ENSMMUG00000010107	5931
ENSMMUG00000017989	6278
ENSMMUG00000050674	148
ENSMMUG00000026921	71
ENSMMUG00000053190	2187
ENSMMUG00000055775	4219
ENSMMUG00000028926	2085
ENSMMUG00000063063	117
ENSMMUG00000053661	148
ENSMMUG00000010722	6186
ENSMMUG00000049703	117
ENSMMUG00000059930	942
ENSMMUG00000018981	2692
ENSMMUG00000020841	5065
ENSMMUG00000010723	501
ENSMMUG00000060862	148
ENSMMUG00000004401	3442
ENSMMUG00000000273	8188
ENSMMUG00000020967	939
ENSMMUG00000057561	2477
ENSMMUG00000062498	4316
ENSMMUG00000035058	104
ENSMMUG00000057991	159
ENSMMUG00000008578	3407
ENSMMUG00000008576	3798
ENSMMUG00000016706	3212
ENSMMUG00000010109	1185
ENSMMUG00000004400	2513
ENSMMUG00000033615	88
ENSMMUG00000028834	2771
ENSMMUG00000010111	2272
ENSMMUG00000053764	1338
ENSMMUG00000061429	1918
ENSMMUG00000055732	148
ENSMMUG00000058911	1686
ENSMMUG00000011967	3703
ENSMMUG00000000311	1062
ENSMMUG00000008931	4143
ENSMMUG00000017949	687
ENSMMUG00000016709	2836
ENSMMUG00000058897	1666
ENSMMUG00000058241	2121
ENSMMUG00000012042	6374
ENSMMUG00000064612	148
ENSMMUG00000063286	148
ENSMMUG00000059857	117
ENSMMUG00000000452	727
ENSMMUG00000001715	7662
ENSMMUG00000018937	1920
ENSMMUG00000028925	2858
ENSMMUG00000003164	4006
ENSMMUG00000001190	4070
ENSMMUG00000005697	1983
ENSMMUG00000022656	4067
ENSMMUG00000001192	3099
ENSMMUG00000023699	1389
ENSMMUG00000023701	3502
ENSMMUG00000027263	96
ENSMMUG00000057436	147
ENSMMUG00000063389	1090
ENSMMUG00000055417	2338
ENSMMUG00000060985	148
ENSMMUG00000005698	795
ENSMMUG00000003468	1377
ENSMMUG00000049072	822
ENSMMUG00000042809	752
ENSMMUG00000064958	1229
ENSMMUG00000028914	834
ENSMMUG00000058424	148
ENSMMUG00000055334	1064
ENSMMUG00000046372	299
ENSMMUG00000036775	95
ENSMMUG00000049927	117
ENSMMUG00000065054	813
ENSMMUG00000056401	148
ENSMMUG00000000054	807
ENSMMUG00000057836	148
ENSMMUG00000042296	79
ENSMMUG00000023702	3032
ENSMMUG00000053244	471
ENSMMUG00000007904	1533
ENSMMUG00000049526	148
ENSMMUG00000003611	3027
ENSMMUG00000010998	1379
ENSMMUG00000048043	66
ENSMMUG00000005597	3997
ENSMMUG00000021716	4567
ENSMMUG00000060457	148
ENSMMUG00000016526	3530
ENSMMUG00000005598	3902
ENSMMUG00000062565	1446
ENSMMUG00000051241	1123
ENSMMUG00000054614	1795
ENSMMUG00000033179	110
ENSMMUG00000057313	5209
ENSMMUG00000050193	1501
ENSMMUG00000053329	2200
ENSMMUG00000005600	3215
ENSMMUG00000054939	148
ENSMMUG00000014216	3901
ENSMMUG00000001985	756
ENSMMUG00000011042	951
ENSMMUG00000053631	134
ENSMMUG00000051945	5761
ENSMMUG00000064738	1880
ENSMMUG00000008693	8050
ENSMMUG00000028875	2680
ENSMMUG00000057317	148
ENSMMUG00000065081	1289
ENSMMUG00000008695	2336
ENSMMUG00000012587	6197
ENSMMUG00000008697	3658
ENSMMUG00000047218	1756
ENSMMUG00000050989	4078
ENSMMUG00000054946	3037
ENSMMUG00000012586	1512
ENSMMUG00000008699	2637
ENSMMUG00000055138	102
ENSMMUG00000014351	3543
ENSMMUG00000050486	148
ENSMMUG00000064114	1945
ENSMMUG00000019314	3327
ENSMMUG00000049646	7449
ENSMMUG00000005236	3498
ENSMMUG00000064925	148
ENSMMUG00000053452	86
ENSMMUG00000063683	2183
ENSMMUG00000054313	2071
ENSMMUG00000058614	3792
ENSMMUG00000016860	1989
ENSMMUG00000016862	5020
ENSMMUG00000016863	4143
ENSMMUG00000016868	1178
ENSMMUG00000016869	2167
ENSMMUG00000062025	312
ENSMMUG00000016870	1871
ENSMMUG00000005684	3649
ENSMMUG00000055967	74
ENSMMUG00000032946	70
ENSMMUG00000006274	970
ENSMMUG00000006275	2104
ENSMMUG00000063236	1530
ENSMMUG00000005686	2455
ENSMMUG00000005688	969
ENSMMUG00000005689	2595
ENSMMUG00000045010	1889
ENSMMUG00000063697	148
ENSMMUG00000007322	1191
ENSMMUG00000008740	5204
ENSMMUG00000048035	62
ENSMMUG00000028866	2631
ENSMMUG00000011230	1651
ENSMMUG00000007043	2650
ENSMMUG00000004390	2862
ENSMMUG00000004392	1984
ENSMMUG00000004393	1802
ENSMMUG00000042251	1802
ENSMMUG00000063314	1859
ENSMMUG00000019292	3625
ENSMMUG00000001166	1322
ENSMMUG00000001167	2735
ENSMMUG00000017971	1999
ENSMMUG00000057038	1561
ENSMMUG00000011427	2447
ENSMMUG00000003555	8045
ENSMMUG00000054395	535
ENSMMUG00000058941	149
ENSMMUG00000053476	2562
ENSMMUG00000064418	148
ENSMMUG00000039261	1331
ENSMMUG00000061536	4429
ENSMMUG00000050643	755
ENSMMUG00000053530	957
ENSMMUG00000064732	731
ENSMMUG00000058969	1200
ENSMMUG00000061238	10001
ENSMMUG00000057006	2904
ENSMMUG00000043318	62
ENSMMUG00000055976	4348
ENSMMUG00000053939	149
ENSMMUG00000041853	688
ENSMMUG00000038331	2944
ENSMMUG00000056138	2857
ENSMMUG00000039089	1689
ENSMMUG00000044931	1246
ENSMMUG00000049379	1862
ENSMMUG00000046583	164
ENSMMUG00000064248	1206
ENSMMUG00000061378	1877
ENSMMUG00000049458	1665
ENSMMUG00000046378	5982
ENSMMUG00000042062	1448
ENSMMUG00000044890	156
ENSMMUG00000051962	410
