mmul_gene_id	mmul_symbol	human_symbol
ENSMMUG00000019111	TRIM29	TRIM29
ENSMMUG00000007728	TRIM3	TRIM3
ENSMMUG00000013107	TRIM32	TRIM32
ENSMMUG00000014620	TRIM33	TRIM33
ENSMMUG00000010092	TRIM35	TRIM35
ENSMMUG00000011130	TRIM36	TRIM36
ENSMMUG00000011443	TRIM37	TRIM37
ENSMMUG00000061288	TRIM38	TRIM38
ENSMMUG00000058580	TRIM40	TRIM40
ENSMMUG00000021392	TRIM42	TRIM42
ENSMMUG00000004332	TRIM44	TRIM44
ENSMMUG00000015976	TRIM45	TRIM45
ENSMMUG00000012182	TRIM46	TRIM46
ENSMMUG00000009377	TRIM47	TRIM47
ENSMMUG00000000335	TRIM5	TRIM5
ENSMMUG00000022778	TRIM50	TRIM50
ENSMMUG00000010507	TRIM54	TRIM54
ENSMMUG00000021586	TRIM55	TRIM55
ENSMMUG00000017366	TRIM56	TRIM56
ENSMMUG00000005570	TRIM58	TRIM58
ENSMMUG00000000102	TRIM60	TRIM60
ENSMMUG00000015097	TRIM62	TRIM62
ENSMMUG00000009452	TRIM63	TRIM63
ENSMMUG00000016774	TRIM65	TRIM65
ENSMMUG00000021827	TRIM66	TRIM66
ENSMMUG00000022682	TRIM68	TRIM68
ENSMMUG00000020899	TRIM69	TRIM69
ENSMMUG00000003598	TRIM7	TRIM7
ENSMMUG00000004538	TRIM71	TRIM71
ENSMMUG00000016276	TRIM72	TRIM72
ENSMMUG00000004394	TRIM8	TRIM8
ENSMMUG00000011051	TRIM9	TRIM9
ENSMMUG00000016660	TRIML1	TRIML1
ENSMMUG00000010967	TRIML2	TRIML2
ENSMMUG00000015489	TRIO	TRIO
ENSMMUG00000018319	TRIP11	TRIP11
ENSMMUG00000015842	TRIP12	TRIP12
ENSMMUG00000009882	TRIP4	TRIP4
ENSMMUG00000016220	TRIT1	TRIT1
ENSMMUG00000001167	TRMT1	TRMT1
ENSMMUG00000008662	TRMT10B	TRMT10B
ENSMMUG00000004293	TRMT11	TRMT11
ENSMMUG00000019647	TRMT112	TRMT112
ENSMMUG00000015490	TRMT12	TYW2
ENSMMUG00000004243	TRMT13	TRMT13
ENSMMUG00000013879	TRMT1L	TRMT1L
ENSMMUG00000020099	TRMT2A	TRMT2A
ENSMMUG00000010394	TRMT2B	TRMT2B
ENSMMUG00000013611	TRMT5	TRMT5
ENSMMUG00000013728	TRMT6	TRMT6
ENSMMUG00000007673	TRMT61A	TRMT61A
ENSMMUG00000020563	TRMT61B	TRMT61B
ENSMMUG00000000807	TRMU	TRMU
ENSMMUG00000021031	TRNP1	TRNP1
ENSMMUG00000017983	TRNT1	TRNT1
ENSMMUG00000008422	TRO	TRO
ENSMMUG00000007544	TROAP	TROAP
ENSMMUG00000010748	TRPA1	TRPA1
ENSMMUG00000012405	TRPC1	TRPC1
ENSMMUG00000009820	TRPC3	TRPC3
ENSMMUG00000010424	TRPC5	TRPC5
ENSMMUG00000009430	TRPM1	TRPM1
ENSMMUG00000004175	TRPM2	TRPC6
ENSMMUG00000006156	TRPM3	TRPM3
ENSMMUG00000004773	TRPM5	TRPM5
ENSMMUG00000013102	TRPM6	TRPM6
ENSMMUG00000003435	TRPS1	TRPS1
ENSMMUG00000000711	TRPV1	TRPV1
ENSMMUG00000044463	TRPV5	TRPV5
ENSMMUG00000016219	TRPV6	TRPV6
ENSMMUG00000023318	TRRAP	TRRAP
ENSMMUG00000001902	TRUB1	TRUB1
ENSMMUG00000014146	TRUB2	TRUB2
ENSMMUG00000051030	TSACC	TSACC
ENSMMUG00000009918	TSC1	TSC1
ENSMMUG00000002808	TSC2	TSC2
ENSMMUG00000057348	TSC22D3	TSC22D3
ENSMMUG00000007195	TSEN2	TSEN2
ENSMMUG00000016571	TSEN34	TSEN34
ENSMMUG00000022123	TSEN54	TSEN54
ENSMMUG00000005893	TSFM	TSFM
ENSMMUG00000001256	TSGA10IP	TSGA10IP
ENSMMUG00000004803	TSGA13	TSGA13
ENSMMUG00000058261	TSHB	TSHB
ENSMMUG00000019713	TSHR	TSHR
ENSMMUG00000014916	TSHZ1	TSHZ1
ENSMMUG00000013035	TSHZ2	TSHZ2
ENSMMUG00000014028	TSHZ3	TSHZ3
ENSMMUG00000019328	TSKS	TSKS
ENSMMUG00000058889	TSKU	TSKU
ENSMMUG00000021119	TSN	TSN
ENSMMUG00000001432	TSNARE1	TSNARE1
ENSMMUG00000016204	TSNAX	TSNAX
ENSMMUG00000007803	TSNAXIP1	TSNAXIP1
ENSMMUG00000016452	TSPAN1	TSPAN1
ENSMMUG00000001589	TSPAN10	TSPAN10
ENSMMUG00000001357	TSPAN11	TSPAN11
ENSMMUG00000017049	TSPAN13	TSPAN13
ENSMMUG00000013895	TSPAN14	TSPAN14
ENSMMUG00000015314	TSPAN15	TSPAN15
ENSMMUG00000011311	TSPAN16	TSPAN16
ENSMMUG00000000144	TSPAN17	TSPAN17
ENSMMUG00000000368	TSPAN18	TSPAN18
ENSMMUG00000010172	TSPAN3	TSPAN3
ENSMMUG00000001324	TSPAN32	TSPAN32
ENSMMUG00000012109	TSPAN33	TSPAN33
ENSMMUG00000011702	TSPAN5	TSPAN5
ENSMMUG00000008209	TSPAN6	TSPAN6
ENSMMUG00000006469	TSPAN8	TSPAN8
ENSMMUG00000009251	TSPAN9	TSPAN9
ENSMMUG00000006058	TSPO	TSPO
ENSMMUG00000021169	TSPO2	TSPO2
ENSMMUG00000061148	TSPYL1	TSPYL1
ENSMMUG00000002593	TSPYL2	TSPYL2
ENSMMUG00000014643	TSPYL4	TSPYL4
ENSMMUG00000062721	TSPYL5	TSPYL5
ENSMMUG00000002154	TSPYL6	TSPYL6
ENSMMUG00000017519	TSR1	TSR1
ENSMMUG00000012612	TSR2	TSR2
ENSMMUG00000006428	TSR3	TSR3
ENSMMUG00000013772	TSSC4	TSSC4
ENSMMUG00000017385	TSSK2	TSSK2
ENSMMUG00000056341	TSSK3	TSSK3
ENSMMUG00000012496	TSSK4	TSSK4
ENSMMUG00000012349	TST	TST
ENSMMUG00000017322	TTBK1	TTBK1
ENSMMUG00000010036	TTBK2	TTBK2
ENSMMUG00000011471	TTC1	TTC1
ENSMMUG00000014328	TTC12	TTC12
ENSMMUG00000005888	TTC13	TTC13
ENSMMUG00000019656	TTC14	TTC14
ENSMMUG00000000844	TTC17	TTC17
ENSMMUG00000020145	TTC21A	TTC21A
ENSMMUG00000008400	TTC21B	TTC21B
ENSMMUG00000005224	TTC23	TTC23
ENSMMUG00000000438	TTC23L	TTC23L
ENSMMUG00000002622	TTC24	TTC24
ENSMMUG00000009372	TTC27	TTC27
ENSMMUG00000001058	TTC28	TTC28
ENSMMUG00000013816	TTC29	TTC29
ENSMMUG00000017505	TTC3	TTC3
ENSMMUG00000002123	TTC31	TTC31
ENSMMUG00000001570	TTC32	TTC32
ENSMMUG00000051519	TTC36	TTC36
ENSMMUG00000004564	TTC39A	TTC39A
ENSMMUG00000004343	TTC39C	TTC39C
ENSMMUG00000006754	TTC4	TTC4
ENSMMUG00000011316	TTC6	TTC6
ENSMMUG00000003310	TTC7A	TTC7A
ENSMMUG00000000321	TTC7B	TTC7B
ENSMMUG00000004612	TTC8	TTC8
ENSMMUG00000039671	TTC9C	TTC9C
ENSMMUG00000006833	TTF1	TTF1
ENSMMUG00000016905	TTF2	TTF2
ENSMMUG00000018923	TTI1	TTI1
ENSMMUG00000045769	TTLL10	TTLL10
ENSMMUG00000014477	TTLL11	TTLL11
ENSMMUG00000006059	TTLL12	TTLL12
ENSMMUG00000005680	TTLL2	TTLL2
ENSMMUG00000006755	TTLL4	TTLL4
ENSMMUG00000016591	TTLL7	TTLL7
ENSMMUG00000054577	TTPA	TTPA
ENSMMUG00000013968	TTPAL	TTPAL
ENSMMUG00000052277	TTR	TTR
ENSMMUG00000061392	TUB	TUB
ENSMMUG00000021081	TUBA1A	TUBA1A
ENSMMUG00000019628	TUBA4A	TUBA4A
ENSMMUG00000013574	TUBA8	TUBA8
ENSMMUG00000063588	TUBAL3	TUBAL3
ENSMMUG00000030028	TUBB	TUBB
ENSMMUG00000012164	TUBB1	TUBB1
ENSMMUG00000023785	TUBB2B	TUBB2B
ENSMMUG00000012581	TUBE1	TUBE1
ENSMMUG00000016797	TUBG1	TUBG1
ENSMMUG00000023034	TUBGCP2	TUBGCP2
ENSMMUG00000005533	TUBGCP5	TUBGCP5
ENSMMUG00000003303	TUFM	TUFM
ENSMMUG00000021260	TUFT1	TUFT1
ENSMMUG00000005064	TULP1	TULP1
ENSMMUG00000004172	TULP3	TULP3
ENSMMUG00000059471	TUSC1	TUSC1
ENSMMUG00000055561	TUSC2	TUSC2
ENSMMUG00000007068	TUSC3	TUSC3
ENSMMUG00000019203	TVP23B	TVP23B
ENSMMUG00000021909	TWIST2	TWIST2
ENSMMUG00000052003	TWSG1	TWSG1
ENSMMUG00000019136	TXLNB	TXLNB
ENSMMUG00000016237	TXLNG	TXLNG
ENSMMUG00000051893	TXN	TXN
ENSMMUG00000014240	TXNDC11	TXNDC11
ENSMMUG00000053044	TXNDC12	TXNDC12
ENSMMUG00000056814	TXNDC17	TXNDC17
ENSMMUG00000010325	TXNDC8	TXNDC8
ENSMMUG00000018947	TXNDC9	TXNDC9
ENSMMUG00000007338	TXNIP	TXNIP
ENSMMUG00000012915	TXNL1	TXNL1
ENSMMUG00000001613	TXNL4A	TXNL4A
ENSMMUG00000049699	TXNL4B	TXNL4B
ENSMMUG00000012091	TXNRD1	TXNRD1
ENSMMUG00000017147	TXNRD2	TXNRD2
ENSMMUG00000003110	TYK2	TYK2
ENSMMUG00000004046	TYMS	TYMS
ENSMMUG00000011115	TYR	TYR
ENSMMUG00000013803	TYRO3	TYRO3
ENSMMUG00000008004	TYROBP	TYROBP
ENSMMUG00000062815	TYRP1	TYRP1
ENSMMUG00000006391	TYSND1	TYSND1
ENSMMUG00000030374	TYW1	TYW1
ENSMMUG00000014595	TYW3	TYW3
ENSMMUG00000007570	UACA	UACA
ENSMMUG00000019514	UAP1	UAP1
ENSMMUG00000047506	UAP1L1	UAP1L1
ENSMMUG00000017428	UBA1	UBA1
ENSMMUG00000005884	UBA2	UBA2
ENSMMUG00000008620	UBA3	UBA3
ENSMMUG00000064485	UBA52	UBA52
ENSMMUG00000003776	UBA6	UBA6
ENSMMUG00000020980	UBA7	UBA7
ENSMMUG00000012332	UBAC2	UBAC2
ENSMMUG00000031826	UBAP1	UBAP1
ENSMMUG00000010810	UBAP2L	UBAP2L
ENSMMUG00000002919	UBASH3B	UBASH3B
ENSMMUG00000023316	UBB	UBB
ENSMMUG00000049400	UBD	UBD
ENSMMUG00000022667	UBE2A	UBE2A
ENSMMUG00000016641	UBE2B	UBE2B
ENSMMUG00000019825	UBE2D1	UBE2D1
ENSMMUG00000011201	UBE2D3	UBE2D3
ENSMMUG00000013069	UBE2E2	UBE2E2
ENSMMUG00000008069	UBE2E3	UBE2E3
ENSMMUG00000018482	UBE2F	UBE2F
ENSMMUG00000045077	UBE2G2	UBE2G2
ENSMMUG00000017542	UBE2H	UBE2H
ENSMMUG00000044277	UBE2I	UBE2I
ENSMMUG00000047198	UBE2J1	UBE2J1
ENSMMUG00000010030	UBE2J2	UBE2J2
ENSMMUG00000011325	UBE2K	UBE2K
ENSMMUG00000018994	UBE2L3	UBE2L3
ENSMMUG00000060050	UBE2M	UBE2M
ENSMMUG00000020634	UBE2N	UBE2N
ENSMMUG00000018967	UBE2O	UBE2O
ENSMMUG00000016507	UBE2S	UBE2S
ENSMMUG00000013795	UBE2T	UBE2T
ENSMMUG00000012538	UBE2U	UBE2U
ENSMMUG00000008223	UBE2V2	UBE2V2
ENSMMUG00000009755	UBE2W	UBE2W
ENSMMUG00000000628	UBE3A	UBE3A
ENSMMUG00000019650	UBE3B	UBE3B
ENSMMUG00000008733	UBE3C	UBE3C
ENSMMUG00000045160	UBE4A	UBE4A
ENSMMUG00000020523	UBFD1	UBFD1
ENSMMUG00000032252	UBIAD1	UBIAD1
ENSMMUG00000003771	UBL3	UBL3
ENSMMUG00000009015	UBL4A	UBL4A
ENSMMUG00000007877	UBL5	UBL5
ENSMMUG00000021700	UBLCP1	UBLCP1
ENSMMUG00000009569	UBN1	UBN1
ENSMMUG00000002277	UBN2	UBN2
ENSMMUG00000043281	UBOX5	UBOX5
ENSMMUG00000016917	UBP1	UBP1
ENSMMUG00000021337	UBQLN3	UBQLN3
ENSMMUG00000006498	UBR1	UBR1
ENSMMUG00000005675	UBR2	UBR2
ENSMMUG00000023062	UBR3	UBR3
ENSMMUG00000020766	UBR5	UBR5
ENSMMUG00000004025	UBR7	UBR7
ENSMMUG00000063092	UBTD1	UBTD1
ENSMMUG00000052139	UBTD2	UBTD2
ENSMMUG00000005761	UBXN1	UBXN1
ENSMMUG00000038517	UBXN10	UBXN10
ENSMMUG00000000649	UBXN11	UBXN11
ENSMMUG00000001100	UBXN2B	UBXN2B
ENSMMUG00000012248	UBXN4	UBXN4
ENSMMUG00000016709	UBXN6	UBXN6
ENSMMUG00000003560	UCHL3	UCHL3
ENSMMUG00000009976	UCK1	UCK1
ENSMMUG00000053859	UCK2	UCK2
ENSMMUG00000015551	UCKL1	UCKL1
ENSMMUG00000010510	UCN	UCN
ENSMMUG00000050337	UCN3	UCN3
ENSMMUG00000015244	UCP1	UCP1
ENSMMUG00000002605	UCP2	UCP2
ENSMMUG00000051795	UCP3	UCP3
ENSMMUG00000000336	UEVLD	UEVLD
ENSMMUG00000012616	UFL1	UFL1
ENSMMUG00000058145	UFM1	UFM1
ENSMMUG00000003520	UFSP2	UFSP2
ENSMMUG00000021526	UGCG	UGCG
ENSMMUG00000001892	UGDH	UGDH
ENSMMUG00000023321	UGGT1	UGGT1
ENSMMUG00000005842	UGGT2	UGGT2
ENSMMUG00000008770	UGP2	UGP2
ENSMMUG00000021216	UGT1A1	UGT1A1
ENSMMUG00000047053	UGT2A3	UGT2A3
ENSMMUG00000055113	UGT3A1	UGT3A1
ENSMMUG00000014456	UGT8	UGT8
ENSMMUG00000019513	UHMK1	UHMK1
ENSMMUG00000012705	UHRF1	UHRF1
ENSMMUG00000002176	UHRF2	UHRF2
ENSMMUG00000022838	UIMC1	UIMC1
ENSMMUG00000021156	ULK2	ULK2
ENSMMUG00000006935	UMOD	UMOD
ENSMMUG00000018057	UMODL1	UMODL1
ENSMMUG00000032009	UMPS	UMPS
ENSMMUG00000065224	UNC119B	UNC119B
ENSMMUG00000016308	UNC13B	UNC13B
ENSMMUG00000015038	UNC13C	UNC13C
ENSMMUG00000002822	UNC13D	UNC13D
ENSMMUG00000005106	UNC45A	UNC45A
ENSMMUG00000005170	UNC45B	UNC45B
ENSMMUG00000022907	UNC50	UNC50
ENSMMUG00000005998	UNC5B	UNC5B
ENSMMUG00000006309	UNC5C	UNC5C
ENSMMUG00000021168	UNC5CL	UNC5CL
ENSMMUG00000010638	UNC5D	UNC5D
ENSMMUG00000002809	UNC80	UNC80
ENSMMUG00000008228	UNC93A	UNC93A
ENSMMUG00000023184	UNC93B1	UNC93B1
ENSMMUG00000006957	UNG	UNG
ENSMMUG00000013646	UNK	UNK
ENSMMUG00000000262	UPB1	UPB1
ENSMMUG00000008241	UPF2	UPF2
ENSMMUG00000020222	UPF3B	UPF3B
ENSMMUG00000006711	UPK1A	UPK1A
ENSMMUG00000057343	UPK1B	UPK1B
ENSMMUG00000056344	UPK2	UPK2
ENSMMUG00000007037	UPP1	UPP1
ENSMMUG00000021204	UPRT	UPRT
ENSMMUG00000008804	UQCRB	UQCRB
ENSMMUG00000014705	UQCRC1	UQCRC1
ENSMMUG00000018287	UQCRC2	UQCRC2
ENSMMUG00000002714	UQCRH	UQCRH
ENSMMUG00000009509	URB2	URB2
ENSMMUG00000002408	URGCP	URGCP
ENSMMUG00000018441	URI1	URI1
ENSMMUG00000018612	URM1	URM1
ENSMMUG00000004197	UROC1	UROC1
ENSMMUG00000016623	UROD	UROD
ENSMMUG00000008539	UROS	UROS
ENSMMUG00000011589	USE1	USE1
ENSMMUG00000002003	USF1	USF1
ENSMMUG00000022640	USH2A	USH2A
ENSMMUG00000013924	USHBP1	USHBP1
ENSMMUG00000021835	USO1	USO1
ENSMMUG00000002339	USP1	USP1
ENSMMUG00000011244	USP10	USP10
ENSMMUG00000016608	USP11	USP11
ENSMMUG00000003594	USP13	USP13
ENSMMUG00000004660	USP14	USP14
ENSMMUG00000000955	USP15	USP15
ENSMMUG00000003020	USP16	USP16
ENSMMUG00000003272	USP18	USP18
ENSMMUG00000002948	USP19	USP19
ENSMMUG00000008921	USP2	USP2
ENSMMUG00000003797	USP20	USP20
ENSMMUG00000022631	USP21	USP21
ENSMMUG00000005740	USP24	USP24
ENSMMUG00000018743	USP25	USP25
ENSMMUG00000061004	USP26	USP26
ENSMMUG00000023773	USP28	USP28
ENSMMUG00000012157	USP29	USP29
ENSMMUG00000012114	USP3	USP3
ENSMMUG00000039553	USP30	USP30
ENSMMUG00000009845	USP31	USP31
ENSMMUG00000008098	USP34	USP34
ENSMMUG00000005352	USP36	USP36
ENSMMUG00000000827	USP38	USP38
ENSMMUG00000017820	USP39	USP39
ENSMMUG00000000822	USP4	USP4
ENSMMUG00000005650	USP40	USP40
ENSMMUG00000020321	USP42	USP42
ENSMMUG00000014039	USP43	USP43
ENSMMUG00000013812	USP44	USP44
ENSMMUG00000005929	USP45	USP45
ENSMMUG00000023333	USP46	USP46
ENSMMUG00000022860	USP47	USP47
ENSMMUG00000012421	USP49	USP49
ENSMMUG00000005192	USP5	USP5
ENSMMUG00000052760	USP51	USP51
ENSMMUG00000008705	USP53	USP53
ENSMMUG00000006790	USP6NL	USP6NL
ENSMMUG00000047388	USP7	USP7
ENSMMUG00000014884	USP8	USP8
ENSMMUG00000013753	USP9X	USP9X
ENSMMUG00000014360	UST	UST
ENSMMUG00000020700	UTP14A	UTP14A
ENSMMUG00000016517	UTP14C	UTP14C
ENSMMUG00000023514	UTP15	UTP15
ENSMMUG00000007858	UTP18	UTP18
ENSMMUG00000012891	UTP20	UTP20
ENSMMUG00000020284	UTP23	UTP23
ENSMMUG00000020403	UTP6	UTP6
ENSMMUG00000019438	UTRN	UTRN
ENSMMUG00000000625	UTS2	UTS2
ENSMMUG00000001119	UTS2R	UTS2R
ENSMMUG00000000187	UVRAG	UVRAG
ENSMMUG00000018535	UXT	UXT
ENSMMUG00000020421	VAC14	VAC14
ENSMMUG00000053354	VAMP1	VAMP1
ENSMMUG00000038004	VAMP3	VAMP3
ENSMMUG00000058122	VAMP5	VAMP5
ENSMMUG00000030785	VAMP8	VAMP8
ENSMMUG00000020295	VANGL2	VANGL2
ENSMMUG00000018553	VASH1	VASH1
ENSMMUG00000011733	VASH2	VASH2
ENSMMUG00000016001	VAT1	VAT1
ENSMMUG00000017214	VAV2	VAV2
ENSMMUG00000019714	VAV3	VAV3
ENSMMUG00000059146	VAX1	VENTX
ENSMMUG00000061424	VAX2	VAX2
ENSMMUG00000015095	VBP1	VBP1
ENSMMUG00000022906	VCAM1	VCAM1
ENSMMUG00000011513	VCAN	VCAN
ENSMMUG00000020823	VCL	VCL
ENSMMUG00000020612	VCPIP1	VCPIP1
ENSMMUG00000016235	VDAC1	VDAC1
ENSMMUG00000008691	VDAC2	VDAC2
ENSMMUG00000006727	VDR	VDR
ENSMMUG00000003748	VEGFC	VEGFC
ENSMMUG00000022848	VEPH1	VEPH1
ENSMMUG00000004723	VEZF1	VEZF1
ENSMMUG00000018903	VEZT	VEZT
ENSMMUG00000047144	VGLL1	VGLL1
ENSMMUG00000023737	VGLL2	VGLL2
ENSMMUG00000021806	VGLL4	VGLL4
ENSMMUG00000016899	VIL1	VIL1
ENSMMUG00000000984	VILL	VILL
ENSMMUG00000019074	VIP	VIP
ENSMMUG00000013551	VIPAS39	VIPAS39
ENSMMUG00000019897	VIPR1	VIPR1
ENSMMUG00000009611	VIPR2	VIPR2
ENSMMUG00000001278	VIT	VIT
ENSMMUG00000021235	VKORC1L1	VKORC1L1
ENSMMUG00000015093	VLDLR	VLDLR
ENSMMUG00000012997	VMO1	VMO1
ENSMMUG00000015089	VNN1	VNN1
ENSMMUG00000015091	VNN2	VNN2
ENSMMUG00000023195	VPREB1	VPREB1
ENSMMUG00000053622	VPREB3	VPREB3
ENSMMUG00000014864	VPS11	VPS11
ENSMMUG00000022186	VPS13B	VPS13B
ENSMMUG00000005204	VPS16	VPS16
ENSMMUG00000014539	VPS18	VPS18
ENSMMUG00000004101	VPS26A	VPS26A
ENSMMUG00000046625	VPS26B	VPS26B
ENSMMUG00000020667	VPS28	VPS28
ENSMMUG00000046409	VPS33A	VPS33A
ENSMMUG00000011940	VPS35	VPS35
ENSMMUG00000011360	VPS36	VPS36
ENSMMUG00000039447	VPS37B	VPS37B
ENSMMUG00000015019	VPS37C	VPS37C
ENSMMUG00000014511	VPS39	VPS39
ENSMMUG00000010042	VPS41	VPS41
ENSMMUG00000013673	VPS45	VPS45
ENSMMUG00000016637	VPS4A	VPS4A
ENSMMUG00000021184	VPS4B	VPS4B
ENSMMUG00000003864	VPS52	VPS52
ENSMMUG00000008772	VPS54	VPS54
ENSMMUG00000007905	VPS72	VPS72
ENSMMUG00000000425	VPS8	VPS8
ENSMMUG00000003443	VRK1	VRK1
ENSMMUG00000002025	VRK2	VRK2
ENSMMUG00000010837	VRK3	VRK3
ENSMMUG00000012383	VRTN	VRTN
ENSMMUG00000007189	VSIG1	VSIG1
ENSMMUG00000057600	VSIG2	VSIG2
ENSMMUG00000002750	VSIG4	VSIG4
ENSMMUG00000001308	VSTM2A	VSTM2A
ENSMMUG00000017230	VSTM2L	VSTM2L
ENSMMUG00000029272	VSX2	VSX2
ENSMMUG00000023012	VTA1	VTA1
ENSMMUG00000015866	VTI1B	VTI1B
ENSMMUG00000019148	VTN	VTN
ENSMMUG00000053801	VWA1	VWA1
ENSMMUG00000022521	VWA2	VWA2
ENSMMUG00000020491	VWA5A	VWA5A
ENSMMUG00000006022	VWA5B1	VWA5B1
ENSMMUG00000018949	VWA5B2	VWA5B2
ENSMMUG00000011594	VWA8	VWA8
ENSMMUG00000054519	VWC2L	VWC2L
ENSMMUG00000002688	VWCE	VWCE
ENSMMUG00000022893	VWF	VWF
ENSMMUG00000008268	WAC	WAC
ENSMMUG00000041046	WARS2	WARS2
ENSMMUG00000005055	WASF3	WASF3
ENSMMUG00000011544	WASL	WASL
ENSMMUG00000019299	WBP11	WBP11
ENSMMUG00000009381	WBP2	WBP2
ENSMMUG00000007881	WBP4	WBP4
ENSMMUG00000021164	WDFY3	WDFY3
ENSMMUG00000013836	WDFY4	WDFY4
ENSMMUG00000000302	WDHD1	WDHD1
ENSMMUG00000000960	WDR1	WDR1
ENSMMUG00000001118	WDR11	WDR11
ENSMMUG00000043068	WDR12	WDR12
ENSMMUG00000013730	WDR17	WDR17
ENSMMUG00000002638	WDR18	WDR18
ENSMMUG00000002756	WDR19	WDR19
ENSMMUG00000007135	WDR20	WDR20
ENSMMUG00000001986	WDR24	WDR24
ENSMMUG00000012227	WDR26	WDR26
ENSMMUG00000008513	WDR3	WDR3
ENSMMUG00000005850	WDR31	WDR31
ENSMMUG00000019277	WDR33	WDR33
ENSMMUG00000001575	WDR35	WDR35
ENSMMUG00000017119	WDR37	WDR37
ENSMMUG00000005259	WDR38	WDR38
ENSMMUG00000062729	WDR4	WDR4
ENSMMUG00000021361	WDR41	WDR41
ENSMMUG00000022268	WDR43	WDR43
ENSMMUG00000011497	WDR44	WDR44
ENSMMUG00000010620	WDR45	WDR45
ENSMMUG00000003869	WDR46	WDR46
ENSMMUG00000009265	WDR47	WDR47
ENSMMUG00000020138	WDR48	WDR48
ENSMMUG00000022925	WDR49	WDR49
ENSMMUG00000002719	WDR54	WDR54
ENSMMUG00000023471	WDR59	WDR59
ENSMMUG00000016378	WDR5B	WDR5B
ENSMMUG00000005649	WDR6	WDR6
ENSMMUG00000008763	WDR64	WDR64
ENSMMUG00000012916	WDR7	WDR7
ENSMMUG00000006107	WDR70	WDR70
ENSMMUG00000001242	WDR72	WDR72
ENSMMUG00000018779	WDR74	WDR74
ENSMMUG00000011080	WDR75	WDR75
ENSMMUG00000008234	WDR82	WDR82
ENSMMUG00000016868	WDR83	WDR83
ENSMMUG00000011945	WDR89	WDR89
ENSMMUG00000002317	WDR91	WDR91
ENSMMUG00000006181	WDSUB1	WDSUB1
ENSMMUG00000004762	WDTC1	WDTC1
ENSMMUG00000008759	WEE1	WEE1
ENSMMUG00000044167	WEE2	WEE2
ENSMMUG00000003803	WFDC10A	WFDC10A
ENSMMUG00000060335	WFDC11	WFDC11
ENSMMUG00000013217	WFDC12	WFDC12
ENSMMUG00000059606	WFDC13	WFDC13
ENSMMUG00000002751	WFDC2	WFDC2
ENSMMUG00000013216	WFDC5	WFDC5
ENSMMUG00000054508	WFDC8	WFDC8
ENSMMUG00000062371	WFDC9	WFDC9
ENSMMUG00000021967	WFIKKN1	WFIKKN1
ENSMMUG00000022741	WFIKKN2	WFIKKN2
ENSMMUG00000013414	WFS1	WFS1
ENSMMUG00000003498	WHAMM	WHAMM
ENSMMUG00000016887	WIF1	WIF1
ENSMMUG00000009593	WIPF1	WIPF1
ENSMMUG00000045852	WIPF3	WIPF3
ENSMMUG00000022908	WLS	WLS
ENSMMUG00000013881	WNK2	WNK2
ENSMMUG00000005433	WNK3	WNK3
ENSMMUG00000015709	WNT1	WNT1
ENSMMUG00000055913	WNT10A	WNT10A
ENSMMUG00000015705	WNT10B	WNT10B
ENSMMUG00000051614	WNT11	WNT11
ENSMMUG00000002439	WNT16	WNT16
ENSMMUG00000055123	WNT2	WNT2
ENSMMUG00000007765	WNT2B	WNT2B
ENSMMUG00000020809	WNT3	WNT3
ENSMMUG00000050712	WNT3A	WNT3A
ENSMMUG00000061414	WNT4	WNT4
ENSMMUG00000061281	WNT5A	WNT5A
ENSMMUG00000052954	WNT6	WNT6
ENSMMUG00000018445	WNT7A	WNT7A
ENSMMUG00000000180	WNT7B	WNT7B
ENSMMUG00000022937	WNT8A	WNT8A
ENSMMUG00000006621	WNT8B	WNT8B
ENSMMUG00000020810	WNT9B	WNT9B
ENSMMUG00000008637	WRAP53	WRAP53
ENSMMUG00000003786	WRAP73	WRAP73
ENSMMUG00000022655	WRN	WRN
ENSMMUG00000007143	WRNIP1	WRNIP1
ENSMMUG00000020226	WSB1	WSB1
ENSMMUG00000010236	WSB2	WSB2
ENSMMUG00000010014	WSCD1	WSCD1
ENSMMUG00000019042	WSCD2	WSCD2
ENSMMUG00000009881	WT1	WT1
ENSMMUG00000012837	WTAP	WTAP
ENSMMUG00000007457	WWC1	WWC1
ENSMMUG00000015748	WWC2	WWC2
ENSMMUG00000016290	WWC3	WWC3
ENSMMUG00000010610	WWOX	WWOX
ENSMMUG00000058330	WWP1	WWP1
ENSMMUG00000003339	WWP2	WWP2
ENSMMUG00000009539	XAB2	XAB2
ENSMMUG00000009602	XAF1	XAF1
ENSMMUG00000003251	XAGE3	XAGE3
ENSMMUG00000047191	XAGE5	XAGE5
ENSMMUG00000060218	XCL1	XCL1
ENSMMUG00000023584	XCR1	XCR1
ENSMMUG00000000561	XDH	XDH
ENSMMUG00000018688	XG	XG
ENSMMUG00000020150	XIRP1	XIRP1
ENSMMUG00000061198	XK	XK
ENSMMUG00000007429	XKR9	XKR9
ENSMMUG00000045191	XKRX	XKRX
ENSMMUG00000012282	XPA	XPA
ENSMMUG00000023125	XPC	XPC
ENSMMUG00000015117	XPNPEP1	XPNPEP1
ENSMMUG00000011474	XPNPEP2	XPNPEP2
ENSMMUG00000006941	XPO1	XPO1
ENSMMUG00000013371	XPO4	XPO4
ENSMMUG00000015193	XPO5	XPO5
